Doy,Rain,dt,Temp,Radiation,Relative Humidity,Wind,lat,long,elev,height,irr
122.86,0,0.01,22.68888889,1.94,80.87777778,3.844444444,14.24,102.69,295,2.5,0
122.87,0,0.01,22.73333333,1.94,80.93333333,2.122222222,14.24,102.69,295,2.5,0
122.88,0,0.01,22.75555556,2.594666667,81.07777778,1.111111111,14.24,102.69,295,2.5,0
122.89,0,0.01,22.8,2.725666667,80.86666667,1.433333333,14.24,102.69,295,2.5,0
122.9,0,0.01,22.76666667,2.332777778,80.86666667,2.477777778,14.24,102.69,295,2.5,0
122.91,0,0.01,22.78333333,2.267333333,81.51666667,0.633333333,14.24,102.69,295,2.5,0
122.92,0,0.01,22.66666667,2.332777778,81.95555556,1.566666667,14.24,102.69,295,2.5,0
122.93,0,0.01,22.74444444,2.594666667,81.47777778,0.966666667,14.24,102.69,295,2.5,0
122.94,0.128,0.01,22.7,2.332888889,82.12222222,2.322222222,14.24,102.69,295,2.5,0
122.95,0.128,0.01,22.51111111,2.201777778,83.2,3.311111111,14.24,102.69,295,2.5,0
122.96,0,0.01,22.41111111,2.725555556,83.8,2.522222222,14.24,102.69,295,2.5,0
122.97,0.064,0.01,22.43333333,2.070888889,83.71111111,1.9,14.24,102.69,295,2.5,0
122.98,0.192,0.01,22.42222222,2.070888889,83.64444444,1.077777778,14.24,102.69,295,2.5,0
122.99,0.096,0.01,22.3,2.070833333,83.65,1.666666667,14.24,102.69,295,2.5,0
123,0,0.01,22.28888889,2.725555556,83.72222222,2.477777778,14.24,102.69,295,2.5,0
123.01,0.128,0.01,22.16666667,2.201888889,83.78888889,2.655555556,14.24,102.69,295,2.5,0
123.02,0.064,0.01,22.14444444,2.201777778,84.16666667,2.277777778,14.24,102.69,295,2.5,0
123.03,0.192,0.01,22.11111111,2.332777778,84.3,2.2,14.24,102.69,295,2.5,0
123.04,0,0.01,22.14444444,2.332777778,83.83333333,2.411111111,14.24,102.69,295,2.5,0
123.05,0.064,0.01,22.15555556,1.547222222,83.96666667,1.733333333,14.24,102.69,295,2.5,0
123.06,0.064,0.01,22.08888889,2.201777778,83.91111111,3.166666667,14.24,102.69,295,2.5,0
123.07,0,0.01,22.08888889,2.463777778,83.9,3.222222222,14.24,102.69,295,2.5,0
123.08,0,0.01,22.05,2.463666667,84.16666667,2.166666667,14.24,102.69,295,2.5,0
123.09,0,0.01,21.94444444,1.678111111,84.63333333,2.8,14.24,102.69,295,2.5,0
123.1,0,0.01,21.92222222,2.725666667,84.42222222,2.522222222,14.24,102.69,295,2.5,0
123.11,0.064,0.01,21.88888889,2.332777778,84.22222222,2.577777778,14.24,102.69,295,2.5,0
123.12,0.064,0.01,21.82222222,1.416222222,84.37777778,1.755555556,14.24,102.69,295,2.5,0
123.13,0,0.01,21.74444444,1.809,84.22222222,2.944444444,14.24,102.69,295,2.5,0
123.14,0,0.01,21.71111111,2.332777778,84.51111111,1.833333333,14.24,102.69,295,2.5,0
123.15,0,0.01,21.68888889,2.463777778,84.73333333,3.155555556,14.24,102.69,295,2.5,0
123.16,0,0.01,21.61666667,2.267333333,84.46666667,5.933333333,14.24,102.69,295,2.5,0
123.17,0,0.01,21.63333333,2.463777778,84.15555556,4.422222222,14.24,102.69,295,2.5,0
123.18,0,0.01,21.64444444,2.332777778,84.05555556,2.144444444,14.24,102.69,295,2.5,0
123.19,0,0.01,21.66666667,2.463777778,84.22222222,1.6,14.24,102.69,295,2.5,0
123.2,0,0.01,21.7,2.201888889,84.18888889,1.222222222,14.24,102.69,295,2.5,0
123.21,0,0.01,21.73333333,2.332777778,84.21111111,1.577777778,14.24,102.69,295,2.5,0
123.22,0,0.01,21.74444444,1.678111111,84.45555556,1.833333333,14.24,102.69,295,2.5,0
123.23,0.064,0.01,21.74444444,2.332777778,84.47777778,2.3,14.24,102.69,295,2.5,0
123.24,0,0.01,21.68333333,3.886333333,84.25,1.5,14.24,102.69,295,2.5,0
123.25,0.064,0.01,21.71111111,6.642333333,84.22222222,2.077777778,14.24,102.69,295,2.5,0
123.26,0.064,0.01,21.67777778,10.04288889,84.38888889,1.288888889,14.24,102.69,295,2.5,0
123.27,0,0.01,21.71111111,18.29677778,84.18888889,2.077777778,14.24,102.69,295,2.5,0
123.28,0,0.01,21.83333333,32.59433333,83.92222222,1.111111111,14.24,102.69,295,2.5,0
123.29,0.064,0.01,22.01111111,54.29633333,83.41111111,0.955555556,14.24,102.69,295,2.5,0
123.3,0,0.01,22.2,59.01811111,83.27777778,1.8,14.24,102.69,295,2.5,0
123.31,0,0.01,22.3,59.292,83.1,1.833333333,14.24,102.69,295,2.5,0
123.32,0,0.01,22.46666667,76.08944444,82.47777778,1.144444444,14.24,102.69,295,2.5,0
123.33,0,0.01,22.58333333,90.8245,81.73333333,2.583333333,14.24,102.69,295,2.5,0
123.34,0,0.01,22.81111111,97.63544444,81.13333333,1.355555556,14.24,102.69,295,2.5,0
123.35,0,0.01,22.98888889,120.5706667,80.86666667,2.255555556,14.24,102.69,295,2.5,0
123.36,0,0.01,23.07777778,111.6666667,80.04444444,3.588888889,14.24,102.69,295,2.5,0
123.37,0,0.01,23.21111111,144.4788889,79.61111111,1.944444444,14.24,102.69,295,2.5,0
123.38,0,0.01,23.62222222,180.2547778,78.3,2.7,14.24,102.69,295,2.5,0
123.39,0,0.01,23.94444444,183.0812222,77.31111111,2.844444444,14.24,102.69,295,2.5,0
123.4,0,0.01,24.31111111,244.0356667,76.3,4.133333333,14.24,102.69,295,2.5,0
123.41,0,0.01,24.75,223.3018333,74.86666667,4.05,14.24,102.69,295,2.5,0
123.42,0,0.01,24.81111111,264.1142222,75.32222222,2.222222222,14.24,102.69,295,2.5,0
123.43,0,0.01,25.21111111,281.0974444,73.83333333,3.666666667,14.24,102.69,295,2.5,0
123.44,0,0.01,25.42222222,310.9128889,73.21111111,2.577777778,14.24,102.69,295,2.5,0
123.45,0,0.01,25.72222222,301.8021111,72.25555556,2.188888889,14.24,102.69,295,2.5,0
123.46,0,0.01,26.02222222,345.7952222,72.06666667,2.733333333,14.24,102.69,295,2.5,0
123.47,0,0.01,26.12222222,337.2922222,72.25555556,2.766666667,14.24,102.69,295,2.5,0
123.48,0,0.01,26.5,331.0863333,70.63333333,3.522222222,14.24,102.69,295,2.5,0
123.49,0,0.01,26.75,455.2583333,71.03333333,3.716666667,14.24,102.69,295,2.5,0
123.5,0,0.01,27.12222222,387.815,69.36666667,2.977777778,14.24,102.69,295,2.5,0
123.51,0,0.01,27.2,328.0105556,69.75555556,3.477777778,14.24,102.69,295,2.5,0
123.52,0,0.01,27.41111111,367.997,68.75555556,2.444444444,14.24,102.69,295,2.5,0
123.53,0,0.01,27.54444444,431.7883333,68.05555556,2.555555556,14.24,102.69,295,2.5,0
123.54,0,0.01,27.66666667,377.0222222,67.45555556,3.7,14.24,102.69,295,2.5,0
123.55,0,0.01,27.71111111,321.3245556,67.86666667,4.111111111,14.24,102.69,295,2.5,0
123.56,0,0.01,27.72222222,431.2895556,68.17777778,4.1,14.24,102.69,295,2.5,0
123.57,0,0.01,27.84444444,350.7092222,68.04444444,2.522222222,14.24,102.69,295,2.5,0
123.58,0,0.01,28.01666667,299.5425,67.98333333,2.316666667,14.24,102.69,295,2.5,0
123.59,0,0.01,28.08888889,276.7844444,67.33333333,2.011111111,14.24,102.69,295,2.5,0
123.6,0,0.01,27.91111111,215.2507778,68.05555556,2.844444444,14.24,102.69,295,2.5,0
123.61,0,0.01,27.83333333,188.8468889,68.31111111,2.011111111,14.24,102.69,295,2.5,0
123.62,0,0.01,27.74444444,175.1248889,68.8,1.822222222,14.24,102.69,295,2.5,0
123.63,0,0.01,27.75555556,162.232,68.95555556,2.155555556,14.24,102.69,295,2.5,0
123.64,0,0.01,27.76666667,153.8317778,69.1,2.377777778,14.24,102.69,295,2.5,0
123.65,0,0.01,27.68888889,147.709,69.77777778,3.455555556,14.24,102.69,295,2.5,0
123.66,0,0.01,27.66666667,190.8096667,70.01666667,1.933333333,14.24,102.69,295,2.5,0
123.67,0,0.01,27.62222222,136.8314444,70.8,1.355555556,14.24,102.69,295,2.5,0
123.68,0,0.01,27.31111111,106.7927778,70.77777778,1.544444444,14.24,102.69,295,2.5,0
123.69,0,0.01,27.18888889,91.10711111,71.53333333,1.966666667,14.24,102.69,295,2.5,0
123.7,0,0.01,27.21111111,76.03633333,71.48888889,1.911111111,14.24,102.69,295,2.5,0
123.71,0,0.01,26.84444444,50.847,72.82222222,1.155555556,14.24,102.69,295,2.5,0
123.72,0,0.01,26.58888889,34.64922222,73.11111111,1.388888889,14.24,102.69,295,2.5,0
123.73,0,0.01,26.54444444,24.80433333,73.65555556,0.966666667,14.24,102.69,295,2.5,0
123.74,0,0.01,26.45,16.07633333,74.08333333,0.383333333,14.24,102.69,295,2.5,0
123.75,0,0.01,26.32222222,10.4,74.74444444,0.388888889,14.24,102.69,295,2.5,0
123.76,0,0.01,25.96666667,5.336555556,75.54444444,1.288888889,14.24,102.69,295,2.5,0
123.77,0,0.01,25.68888889,2.594666667,76.63333333,0.311111111,14.24,102.69,295,2.5,0
123.78,0,0.01,25.53333333,2.201888889,77.27777778,0.566666667,14.24,102.69,295,2.5,0
123.79,0,0.01,25.47777778,2.332777778,77.8,0.066666667,14.24,102.69,295,2.5,0
123.8,0,0.01,25.44444444,1.94,78.14444444,0.255555556,14.24,102.69,295,2.5,0
123.81,0,0.01,25.35555556,2.463777778,78.86666667,0.177777778,14.24,102.69,295,2.5,0
123.82,0,0.01,25.28888889,1.678111111,79.2,0.433333333,14.24,102.69,295,2.5,0
123.83,0,0.01,25.23333333,2.267333333,79.53333333,0.216666667,14.24,102.69,295,2.5,0
123.84,0,0.01,25.22222222,2.987444444,80.84444444,0.066666667,14.24,102.69,295,2.5,0
123.85,0,0.01,25.14444444,1.678111111,80.7,0.5,14.24,102.69,295,2.5,0
123.86,0,0.01,25.11111111,2.332777778,81.08888889,0.355555556,14.24,102.69,295,2.5,0
123.87,0,0.01,25.07777778,1.94,81.81111111,0.5,14.24,102.69,295,2.5,0
123.88,0,0.01,25.04444444,1.678111111,81.18888889,0.288888889,14.24,102.69,295,2.5,0
123.89,0,0.01,25.05555556,2.201888889,80.78888889,0.255555556,14.24,102.69,295,2.5,0
123.9,0,0.01,25.01111111,2.332777778,81.88888889,0.066666667,14.24,102.69,295,2.5,0
123.91,0,0.01,24.95,2.660166667,81.71666667,0.316666667,14.24,102.69,295,2.5,0
123.92,0,0.01,24.88888889,2.463777778,81.63333333,0.177777778,14.24,102.69,295,2.5,0
123.93,0,0.01,24.85555556,2.463666667,81.83333333,0.255555556,14.24,102.69,295,2.5,0
123.94,0,0.01,24.81111111,2.463777778,82.48888889,0.033333333,14.24,102.69,295,2.5,0
123.95,0,0.01,24.73333333,1.94,82.8,0.244444444,14.24,102.69,295,2.5,0
123.96,0,0.01,24.65555556,2.332777778,83.05555556,0.466666667,14.24,102.69,295,2.5,0
123.97,0,0.01,24.56666667,2.594666667,83.36666667,0.533333333,14.24,102.69,295,2.5,0
123.98,0,0.01,24.52222222,2.071,83.32222222,0.322222222,14.24,102.69,295,2.5,0
123.99,0,0.01,24.53333333,1.8745,83.18333333,0,14.24,102.69,295,2.5,0
124,0,0.01,24.52222222,1.809,83.28888889,0.611111111,14.24,102.69,295,2.5,0
124.01,0,0.01,24.52222222,2.201888889,83.16666667,0.066666667,14.24,102.69,295,2.5,0
124.02,0,0.01,24.5,2.594666667,83.2,0.144444444,14.24,102.69,295,2.5,0
124.03,0,0.01,24.51111111,2.201888889,83.37777778,0.422222222,14.24,102.69,295,2.5,0
124.04,0,0.01,24.52222222,1.94,83.48888889,0.144444444,14.24,102.69,295,2.5,0
124.05,0,0.01,24.57777778,2.201888889,83.46666667,0.033333333,14.24,102.69,295,2.5,0
124.06,0,0.01,24.61111111,1.94,83.11111111,0.211111111,14.24,102.69,295,2.5,0
124.07,0,0.01,24.63333333,2.332777778,82.44444444,0.322222222,14.24,102.69,295,2.5,0
124.08,0,0.01,24.6,2.071,82.65,0.6,14.24,102.69,295,2.5,0
124.09,0,0.01,24.58888889,2.463777778,82.81111111,0.177777778,14.24,102.69,295,2.5,0
124.1,0,0.01,24.6,2.574777778,82.71111111,0.422222222,14.24,102.69,295,2.5,0
124.11,0,0.01,24.58888889,2.594666667,82.58888889,0.5,14.24,102.69,295,2.5,0
124.12,0,0.01,24.57777778,2.463777778,82.7,0,14.24,102.69,295,2.5,0
124.13,0,0.01,24.54444444,2.201888889,82.98888889,0.288888889,14.24,102.69,295,2.5,0
124.14,0,0.01,24.53333333,2.594777778,82.96666667,0.244444444,14.24,102.69,295,2.5,0
124.15,0,0.01,24.5,2.070888889,83.02222222,0.144444444,14.24,102.69,295,2.5,0
124.16,0,0.01,24.48333333,1.8745,83.15,0.583333333,14.24,102.69,295,2.5,0
124.17,0,0.01,24.48888889,2.332888889,83.18888889,0.788888889,14.24,102.69,295,2.5,0
124.18,0,0.01,24.5,2.463777778,83.1,0.388888889,14.24,102.69,295,2.5,0
124.19,0,0.01,24.51111111,2.332777778,83.22222222,0.144444444,14.24,102.69,295,2.5,0
124.2,0,0.01,24.48888889,1.809111111,83.51111111,0.144444444,14.24,102.69,295,2.5,0
124.21,0,0.01,24.37777778,1.94,83.73333333,0.111111111,14.24,102.69,295,2.5,0
124.22,0,0.01,24.4,2.463666667,83.34444444,0.533333333,14.24,102.69,295,2.5,0
124.23,0,0.01,24.44444444,2.201777778,83.13333333,0.966666667,14.24,102.69,295,2.5,0
124.24,0,0.01,24.48333333,5.261166667,82.4,0.866666667,14.24,102.69,295,2.5,0
124.25,0,0.01,24.56666667,11.511,82.17777778,0.355555556,14.24,102.69,295,2.5,0
124.26,0,0.01,24.68888889,20.09822222,82,0.355555556,14.24,102.69,295,2.5,0
124.27,0,0.01,24.87777778,36.62933333,81.36666667,0.466666667,14.24,102.69,295,2.5,0
124.28,0,0.01,25.15555556,52.21611111,79.65555556,1.155555556,14.24,102.69,295,2.5,0
124.29,0,0.01,25.51111111,70.307,77.84444444,1.288888889,14.24,102.69,295,2.5,0
124.3,0,0.01,25.73333333,81.83011111,75.9,1.077777778,14.24,102.69,295,2.5,0
124.31,0,0.01,25.9,97.22688889,73.34444444,1.366666667,14.24,102.69,295,2.5,0
124.32,0,0.01,26.04444444,104.5408889,71.24444444,0.822222222,14.24,102.69,295,2.5,0
124.33,0,0.01,26.08333333,123.8418333,70.13333333,0.85,14.24,102.69,295,2.5,0
124.34,0,0.01,26.5,187.7605556,67.68888889,1.433333333,14.24,102.69,295,2.5,0
124.35,0,0.01,26.72222222,184.0662222,65.9,2.2,14.24,102.69,295,2.5,0
124.36,0,0.01,26.98888889,193.5238889,64.56666667,3.877777778,14.24,102.69,295,2.5,0
124.37,0,0.01,26.82222222,213.9561111,63.97777778,2.955555556,14.24,102.69,295,2.5,0
124.38,0,0.01,27.2,282.0395556,62.43333333,4.211111111,14.24,102.69,295,2.5,0
124.39,0,0.01,27.37777778,312.7763333,61.76666667,4.166666667,14.24,102.69,295,2.5,0
124.4,0,0.01,27.72222222,313.4358889,60.46666667,4.422222222,14.24,102.69,295,2.5,0
124.41,0,0.01,27.63333333,336.205,59.86666667,4.216666667,14.24,102.69,295,2.5,0
124.42,0,0.01,27.86666667,331.4437778,59.22222222,3.344444444,14.24,102.69,295,2.5,0
124.43,0,0.01,27.98888889,364.1564444,57.6,5.744444444,14.24,102.69,295,2.5,0
124.44,0,0.01,28.08888889,402.4441111,57.25555556,5.1,14.24,102.69,295,2.5,0
124.45,0,0.01,28.45555556,435.0255556,56.61111111,4,14.24,102.69,295,2.5,0
124.46,0,0.01,28.8,448.7512222,54.83333333,5.155555556,14.24,102.69,295,2.5,0
124.47,0,0.01,29.13333333,443.7874444,54.7,3.222222222,14.24,102.69,295,2.5,0
124.48,0,0.01,29.43333333,411.2106667,53.87777778,3.522222222,14.24,102.69,295,2.5,0
124.49,0,0.01,29.36666667,382.6095,54.31666667,3.066666667,14.24,102.69,295,2.5,0
124.5,0,0.01,29.41111111,420.9363333,53.95555556,4.066666667,14.24,102.69,295,2.5,0
124.51,0,0.01,29.73333333,387.2281111,53.31111111,2.666666667,14.24,102.69,295,2.5,0
124.52,0,0.01,29.61111111,338.656,54.54444444,2.666666667,14.24,102.69,295,2.5,0
124.53,0,0.01,29.55555556,302.0512222,54.22222222,2.544444444,14.24,102.69,295,2.5,0
124.54,0,0.01,29.38888889,295.3768889,55.22222222,3.011111111,14.24,102.69,295,2.5,0
124.55,0,0.01,29.53333333,313.3697778,55.11111111,1.255555556,14.24,102.69,295,2.5,0
124.56,0,0.01,29.74444444,285.3824444,54.95555556,2.766666667,14.24,102.69,295,2.5,0
124.57,0,0.01,29.64444444,253.5296667,55.48888889,1.255555556,14.24,102.69,295,2.5,0
124.58,0,0.01,29.6,217.197,55.68333333,3.133333333,14.24,102.69,295,2.5,0
124.59,0.064,0.01,29.68888889,210.2675556,55.74444444,2.988888889,14.24,102.69,295,2.5,0
124.6,0,0.01,29.92222222,227.8744444,54.82222222,1.433333333,14.24,102.69,295,2.5,0
124.61,0,0.01,29.84444444,261.7327778,54.92222222,2.4,14.24,102.69,295,2.5,0
124.62,0,0.01,30.15555556,344.7498889,53.93333333,3.344444444,14.24,102.69,295,2.5,0
124.63,0,0.01,30.27777778,282.9987778,54.1,3.377777778,14.24,102.69,295,2.5,0
124.64,0,0.01,30.2,252.595,53.87777778,1.433333333,14.24,102.69,295,2.5,0
124.65,0,0.01,30.05555556,211.1126667,54.7,2.222222222,14.24,102.69,295,2.5,0
124.66,0,0.01,30.36666667,208.965,53.96666667,3.25,14.24,102.69,295,2.5,0
124.67,0,0.01,30.6125,185.850875,54.2375,1.525,14.24,102.69,295,2.5,0
124.68,0,0.01,31.7,197.558,55.51666667,1.983333333,14.24,102.69,295,2.5,0
124.69,0,0.01,31.56666667,153.3936667,56.16666667,1.233333333,14.24,102.69,295,2.5,0
124.7,0,0.01,30.85714286,135.1235714,57.91428571,1.157142857,14.24,102.69,295,2.5,0
124.71,0,0.01,29.74444444,73.27411111,59.64444444,1.433333333,14.24,102.69,295,2.5,0
124.72,0,0.01,29.81111111,53.63644444,60.54444444,0.355555556,14.24,102.69,295,2.5,0
124.73,0,0.01,29.95555556,45.29577778,60.57777778,0.288888889,14.24,102.69,295,2.5,0
124.74,0,0.01,29.81666667,28.80816667,62.18333333,0,14.24,102.69,295,2.5,0
124.75,0,0.01,29.38888889,17.54266667,64.05555556,0.111111111,14.24,102.69,295,2.5,0
124.76,0,0.01,28.76666667,7.102555556,65.82222222,0,14.24,102.69,295,2.5,0
124.77,0,0.01,28.28888889,2.725666667,69.27777778,0.144444444,14.24,102.69,295,2.5,0
124.78,0,0.01,27.86666667,2.201888889,69.26666667,0.111111111,14.24,102.69,295,2.5,0
124.79,0,0.01,27.63333333,2.332777778,72.66666667,0,14.24,102.69,295,2.5,0
124.8,0,0.01,27.34444444,2.725666667,73.36666667,0.722222222,14.24,102.69,295,2.5,0
124.81,0.128,0.01,27.23333333,2.332777778,73.21111111,0.644444444,14.24,102.69,295,2.5,0
124.82,0,0.01,27.2,2.201888889,73.52222222,0.433333333,14.24,102.69,295,2.5,0
124.83,0,0.01,27.03333333,2.660166667,72.41666667,0.816666667,14.24,102.69,295,2.5,0
124.84,0,0.01,26.94444444,1.547222222,73.83333333,0.9,14.24,102.69,295,2.5,0
124.85,0,0.01,26.76666667,1.809111111,75.54444444,0.866666667,14.24,102.69,295,2.5,0
124.86,0,0.01,26.63333333,2.071,75.14444444,0.533333333,14.24,102.69,295,2.5,0
124.87,0,0.01,26.57777778,2.201888889,75.42222222,0,14.24,102.69,295,2.5,0
124.88,0,0.01,26.51111111,1.809,75.71111111,0,14.24,102.69,295,2.5,0
124.89,0,0.01,26.41111111,2.332777778,77.7,0.288888889,14.24,102.69,295,2.5,0
124.9,0,0.01,26.28888889,1.94,77.51111111,0.144444444,14.24,102.69,295,2.5,0
124.91,0,0.01,26.16666667,2.267333333,78.1,0,14.24,102.69,295,2.5,0
124.92,0,0.01,26.03333333,2.201888889,78.46666667,0,14.24,102.69,295,2.5,0
124.93,0,0.01,25.96666667,2.070888889,78.11111111,0,14.24,102.69,295,2.5,0
124.94,0,0.01,25.9,2.201888889,78.42222222,1.366666667,14.24,102.69,295,2.5,0
124.95,0,0.01,25.82222222,2.725555556,77.86666667,1.077777778,14.24,102.69,295,2.5,0
124.96,0,0.01,25.74444444,1.94,79.07777778,1,14.24,102.69,295,2.5,0
124.97,0,0.01,25.82222222,2.201888889,77.67777778,0,14.24,102.69,295,2.5,0
124.98,0,0.01,25.83333333,2.463666667,78.14444444,0.177777778,14.24,102.69,295,2.5,0
124.99,0,0.01,25.86666667,1.678166667,78.25,0,14.24,102.69,295,2.5,0
125,0,0.01,25.96666667,1.94,78.97777778,0,14.24,102.69,295,2.5,0
125.01,0,0.01,25.9,2.332777778,78.43333333,0.311111111,14.24,102.69,295,2.5,0
125.02,0,0.01,25.83333333,1.94,78.62222222,0.788888889,14.24,102.69,295,2.5,0
125.03,0,0.01,25.86666667,2.463666667,77.51111111,0.788888889,14.24,102.69,295,2.5,0
125.04,0,0.01,25.9,1.678111111,79.05555556,0.244444444,14.24,102.69,295,2.5,0
125.05,0,0.01,25.93333333,2.463666667,77.27777778,0,14.24,102.69,295,2.5,0
125.06,0,0.01,25.91111111,2.071,76.9,0.033333333,14.24,102.69,295,2.5,0
125.07,0,0.01,25.86666667,2.332777778,77.97777778,0,14.24,102.69,295,2.5,0
125.08,0,0.01,25.85,2.660166667,79.23333333,0,14.24,102.69,295,2.5,0
125.09,0,0.01,25.87777778,2.856555556,79.61111111,0.322222222,14.24,102.69,295,2.5,0
125.1,0,0.01,26.01111111,2.071,77.97777778,0.566666667,14.24,102.69,295,2.5,0
125.11,0,0.01,26.26666667,2.463777778,76.12222222,1.366666667,14.24,102.69,295,2.5,0
125.12,0,0.01,26.32222222,2.071,76.57777778,2.111111111,14.24,102.69,295,2.5,0
125.13,0,0.01,26.45555556,2.332777778,77.47777778,0.977777778,14.24,102.69,295,2.5,0
125.14,0,0.01,26.5,2.463777778,77.68888889,0.277777778,14.24,102.69,295,2.5,0
125.15,0,0.01,26.52222222,2.463777778,78.14444444,1.077777778,14.24,102.69,295,2.5,0
125.16,0,0.01,26.58333333,1.8745,78.53333333,0.816666667,14.24,102.69,295,2.5,0
125.17,0,0.01,26.57777778,2.987555556,78.67777778,0.466666667,14.24,102.69,295,2.5,0
125.18,0,0.01,26.52222222,2.332777778,78.97777778,0.322222222,14.24,102.69,295,2.5,0
125.19,0,0.01,26.45555556,1.809,79.48888889,0,14.24,102.69,295,2.5,0
125.2,0,0.01,26.4,2.201888889,79.52222222,1.322222222,14.24,102.69,295,2.5,0
125.21,0,0.01,26.38888889,2.201777778,79,2.244444444,14.24,102.69,295,2.5,0
125.22,0,0.01,26.37777778,2.332777778,78.35555556,2.977777778,14.24,102.69,295,2.5,0
125.23,0,0.01,26.22222222,2.201888889,78.56666667,3.488888889,14.24,102.69,295,2.5,0
125.24,0.672,0.01,26.03333333,3.386333333,79.28333333,2.65,14.24,102.69,295,2.5,0
125.25,0.512,0.01,25.9,5.118555556,80.32222222,1.211111111,14.24,102.69,295,2.5,0
125.26,0.128,0.01,26,9.225555556,80.11111111,2.2,14.24,102.69,295,2.5,0
125.27,0.064,0.01,25.9,15.47933333,80.27777778,0.677777778,14.24,102.69,295,2.5,0
125.28,0.064,0.01,25.92222222,29.951,80.37777778,0.611111111,14.24,102.69,295,2.5,0
125.29,0,0.01,25.96666667,43.25177778,80.47777778,0.533333333,14.24,102.69,295,2.5,0
125.3,0,0.01,26.05555556,60.366,78.83333333,0.033333333,14.24,102.69,295,2.5,0
125.31,0,0.01,26.16666667,90.47555556,75.94444444,0.677777778,14.24,102.69,295,2.5,0
125.32,0,0.01,26.28888889,109.7685556,73.65555556,0.388888889,14.24,102.69,295,2.5,0
125.33,0,0.01,26.35,110.6251667,73.01666667,0.316666667,14.24,102.69,295,2.5,0
125.34,0,0.01,26.34444444,118.8745556,72.81111111,1.622222222,14.24,102.69,295,2.5,0
125.35,0,0.01,26.23333333,126.506,72.48888889,1.322222222,14.24,102.69,295,2.5,0
125.36,0,0.01,26.22222222,141.5302222,72.2,2.777777778,14.24,102.69,295,2.5,0
125.37,0,0.01,26.16666667,108.662,72.47777778,2.333333333,14.24,102.69,295,2.5,0
125.38,0,0.01,26.13333333,97.94888889,72.67777778,2.511111111,14.24,102.69,295,2.5,0
125.39,0,0.01,26.21111111,187.2258889,72.31111111,4.1,14.24,102.69,295,2.5,0
125.4,0,0.01,26.67777778,280.2504444,71.51111111,1.833333333,14.24,102.69,295,2.5,0
125.41,0,0.01,26.76666667,225.6243333,71.15,3.5,14.24,102.69,295,2.5,0
125.42,0,0.01,26.95555556,260.9092222,69.87777778,3.488888889,14.24,102.69,295,2.5,0
125.43,0,0.01,27.11111111,245.351,69.78888889,2.877777778,14.24,102.69,295,2.5,0
125.44,0,0.01,27.48888889,319.8826667,68.62222222,3.388888889,14.24,102.69,295,2.5,0
125.45,0,0.01,27.31111111,151.2617778,69.57777778,3.244444444,14.24,102.69,295,2.5,0
125.46,0,0.01,27.32222222,153.4238889,69.4,2.544444444,14.24,102.69,295,2.5,0
125.47,0,0.01,27.27777778,264.8366667,69.01111111,2.455555556,14.24,102.69,295,2.5,0
125.48,0,0.01,27.66666667,232.9215556,67.93333333,2.366666667,14.24,102.69,295,2.5,0
125.49,0,0.01,27.95,226.3781667,67.86666667,2.416666667,14.24,102.69,295,2.5,0
125.5,0,0.01,27.94444444,290.4556667,67.55555556,1.911111111,14.24,102.69,295,2.5,0
125.51,0,0.01,28.64444444,387.6688889,66.51111111,2.944444444,14.24,102.69,295,2.5,0
125.52,0,0.01,28.41111111,261.2053333,66.23333333,4.133333333,14.24,102.69,295,2.5,0
125.53,0,0.01,28.75555556,563.2526667,65.68888889,3.788888889,14.24,102.69,295,2.5,0
125.54,0,0.01,29.51111111,538.6176667,63.97777778,3.055555556,14.24,102.69,295,2.5,0
125.55,0,0.01,29.42222222,455.7117778,63.8,5.1,14.24,102.69,295,2.5,0
125.56,0,0.01,29.58888889,487.3645556,63.34444444,4.033333333,14.24,102.69,295,2.5,0
125.57,0,0.01,29.46666667,340.9582222,63.3,4.088888889,14.24,102.69,295,2.5,0
